location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,street,underground,price_per_meter
22,4,10,1,34.0,7500000.0,82,28.0,9.0,102,389,202,220588.23529411765
30,2,3,1,37.0,5300000.0,103,20.0,8.0,129,1928,344,143243.24324324325
22,5,10,1,48.8,8100000.0,89,20.2,12.9,102,1598,202,165983.60655737706
30,3,3,1,31.5,4370000.0,45,17.0,6.0,129,1928,203,138730.15873015873
15,2,4,1,44.7,11975130.0,113,28.0,16.9,389,323,344,267900.0
30,1,4,1,19.0,3515000.0,31,9.0,2.0,129,1415,203,185000.0
36,4,5,1,29.8,5750000.0,55,28.0,5.0,171,1330,185,192953.0201342282
30,2,4,1,20.2,4343000.0,31,11.2,4.0,129,1415,203,215000.0
2,3,4,1,30.6,4940161.0,114,28.0,10.0,32,182,30,161443.16993464052
2,2,24,1,32.6,8283660.0,117,12.5,11.5,32,1928,344,254100.0
30,3,4,1,20.2,4040000.0,31,10.0,2.0,129,1415,203,200000.0
19,3,5,1,31.0,4400000.0,51,19.0,6.0,95,229,149,141935.48387096773
19,5,5,1,28.0,4500000.0,53,17.0,6.0,95,605,41,160714.2857142857
43,4,20,1,40.45,8949000.0,114,28.0,10.0,206,1903,243,221236.09394313963
36,7,9,1,41.4,13683528.0,115,25.3,5.2,171,1928,344,330520.0
33,1,4,1,36.3,5450000.0,124,21.3,4.5,299,711,344,150137.74104683197
36,3,9,1,41.5,12952382.0,115,17.6,11.5,171,1928,344,312105.5903614458
47,10,10,1,40.7,5500000.0,97,19.0,9.0,237,260,344,135135.13513513512
36,6,6,1,38.4,7897344.0,116,14.7,10.0,209,1319,344,205660.0
19,5,5,1,33.0,5500000.0,49,18.0,9.0,95,229,149,166666.66666666666
36,3,5,1,35.3,8472000.0,113,30.3,10.0,209,1319,344,240000.00000000003
51,1,8,1,49.8,6320000.0,124,23.0,18.0,264,110,332,126907.63052208837
36,1,4,1,56.8,9966240.0,116,9.8,26.1,171,1928,344,175461.97183098592
19,6,18,1,40.0,6600000.0,105,18.7,9.4,95,1558,149,165000.0
43,10,25,1,39.52,9544080.0,117,14.8,10.0,206,1928,176,241500.0
51,2,7,1,50.1,6600000.0,124,28.0,17.0,264,110,332,131736.52694610777
51,13,16,1,32.5,8378500.0,117,11.8,10.5,264,1928,223,257800.0
19,17,17,1,37.5,6800000.0,93,19.0,7.5,95,1893,149,181333.3333333333
51,10,16,1,35.8,8753100.0,117,13.8,10.7,264,1928,223,244500.00000000003
2,14,17,1,42.0,6990000.0,106,17.0,9.0,19,444,344,166428.57142857142
36,10,24,1,39.0,7200000.0,110,17.0,11.0,171,1531,185,184615.38461538465
36,1,4,1,37.93,7817532.0,115,15.9,10.3,171,1928,344,206104.19193250724
19,15,18,1,36.3,8000000.0,96,18.0,10.0,95,1840,149,220385.6749311295
51,2,8,1,62.9,8200000.0,124,17.0,27.0,264,110,332,130365.65977742447
51,17,17,1,37.5,4100000.0,104,18.0,9.0,264,1928,344,109333.33333333331
45,14,15,1,34.8,4100000.0,113,18.0,9.0,229,1719,344,117816.091954023
42,3,5,1,33.5,4200000.0,86,17.2,8.0,76,586,344,125373.1343283582
14,10,12,1,46.6,8500000.0,109,22.0,14.0,73,1140,41,182403.4334763949
14,8,9,1,35.5,4300000.0,124,20.0,7.0,73,616,344,121126.76056338027
2,12,17,1,43.5,7600000.0,93,28.0,10.0,32,1897,73,174712.6436781609
36,4,8,1,37.0,6950000.0,113,28.0,9.0,171,1928,344,187837.83783783784
47,1,5,1,30.9,3850000.0,57,18.0,6.0,237,1246,344,124595.46925566344
51,1,5,1,35.2,5400000.0,69,18.9,7.9,264,802,279,153409.09090909088
0,4,16,1,43.3,5499000.0,96,28.0,9.5,10,473,337,126997.69053117784
22,7,34,1,35.0,8150000.0,114,28.0,10.0,102,1928,275,232857.14285714287
19,7,16,1,38.5,6000000.0,66,19.5,9.7,95,38,149,155844.15584415584
30,25,25,1,35.6,10252800.0,115,10.6,13.4,129,1928,142,288000.0
33,12,12,1,35.7,7600000.0,88,19.0,9.0,151,375,149,212885.15406162463
22,8,9,1,38.2,6873250.0,116,11.7,16.4,102,1928,344,179928.01047120418
22,18,21,1,35.7,8400000.0,108,28.0,17.0,314,578,344,235294.1176470588
22,9,25,1,44.42,12478555.0,115,26.9,4.9,102,1928,202,280921.9945970284
47,2,5,1,31.0,5299000.0,124,18.0,7.0,237,95,344,170935.48387096773
0,4,19,1,45.9,6500000.0,103,21.4,11.6,10,1340,252,141612.20043572984
30,21,25,1,50.7,12522900.0,115,14.0,26.4,129,1928,142,247000.0
47,2,7,1,39.0,4900000.0,124,18.0,9.0,237,1928,344,125641.02564102564
36,7,9,1,33.1,7650000.0,72,19.8,6.4,171,1215,185,231117.8247734139
51,3,7,1,36.52,12428268.0,115,28.0,10.0,264,1928,216,340314.0197152245
30,1,17,1,32.0,5900000.0,111,21.0,6.0,100,1917,344,184375.0
2,6,8,1,27.5,5380000.0,114,13.0,5.3,376,1854,344,195636.36363636365
40,7,24,1,39.75,7027020.0,117,15.3,11.0,200,1359,149,176780.37735849057
21,2,17,1,42.2,7490000.0,111,16.1,14.4,98,420,106,177488.15165876775
22,12,33,1,35.1,8300000.0,109,16.0,11.0,102,454,275,236467.23646723645
22,18,25,1,45.39,14104443.0,115,28.1,4.9,102,1928,202,310738.99537343025
27,5,14,1,36.5,4350000.0,107,15.8,9.7,218,746,344,119178.08219178082
47,1,4,1,38.99,6775153.0,113,28.0,10.0,237,1928,344,173766.42728904847
34,5,7,1,54.64,9100000.0,115,28.0,10.0,156,190,344,166544.6559297218
29,5,19,1,45.0,7300000.0,102,20.0,11.7,128,1443,288,162222.22222222222
36,2,9,1,35.0,5750000.0,124,28.0,10.5,171,1928,344,164285.7142857143
7,5,5,1,44.77,6840000.0,117,13.4,20.3,53,1928,344,152780.8800536073
27,9,16,1,37.5,4800000.0,107,16.0,10.5,218,303,344,128000.0
33,4,6,1,38.0,6450000.0,108,28.0,10.0,151,1760,149,169736.84210526315
7,2,5,1,46.71,8312000.0,117,13.0,20.1,53,1928,344,177949.04731320916
26,6,17,1,40.0,6200000.0,104,15.6,9.4,121,1332,138,155000.0
51,5,9,1,38.1,6700000.0,62,19.1,8.7,264,1272,317,175853.0183727034
47,2,4,1,41.65,7299130.0,113,28.0,10.0,237,1928,344,175249.21968787516
36,5,9,1,43.0,6990000.0,113,28.0,10.0,171,1928,344,162558.13953488372
2,5,6,1,43.81,9477204.0,114,28.0,10.0,32,1567,30,216325.13124857337
27,7,16,1,40.0,4500000.0,105,19.0,8.0,218,535,344,112500.0
22,3,9,1,47.98,8140000.0,116,28.0,10.0,102,1928,344,169654.0225093789
33,1,4,1,37.7,14100000.0,111,11.5,18.6,370,1919,344,374005.3050397878
22,3,25,1,31.7,8600000.0,108,13.0,13.0,314,754,344,271293.37539432175
40,5,15,1,42.06,7293204.0,116,23.1,8.1,200,1928,149,173400.0
22,5,6,1,35.7,7500000.0,111,28.0,9.3,386,627,344,210084.03361344527
7,3,12,1,38.16,5342400.0,115,16.1,11.0,53,1928,344,140000.0
8,6,23,1,49.5,9970000.0,106,28.0,10.0,55,1587,50,201414.14141414143
36,2,9,1,43.0,15500000.0,112,28.0,17.0,68,1621,344,360465.11627906974
33,8,25,1,36.85,9809933.0,115,12.7,12.3,151,1928,149,266212.56445047486
34,1,5,1,30.8,4000000.0,124,19.8,6.0,292,524,344,129870.12987012988
0,7,20,1,37.0,5500000.0,106,16.7,9.0,10,839,77,148648.64864864864
35,7,17,1,35.5,5509400.0,111,17.2,9.0,169,855,344,155194.3661971831
0,11,17,1,38.0,6000000.0,103,17.0,9.0,10,1928,337,157894.73684210525
22,2,6,1,40.2,12135612.0,114,28.0,10.0,102,1723,193,301880.89552238805
22,12,31,1,33.67,9950000.0,114,13.5,12.5,102,1928,136,295515.2955152955
44,5,5,1,28.63,4020000.0,112,14.6,7.0,210,1928,344,140412.15508208174
34,3,5,1,31.2,4300000.0,53,18.0,6.0,156,1928,344,137820.5128205128
0,6,22,1,43.51,5900000.0,104,28.0,8.4,10,262,209,135601.0112617789
36,2,4,1,45.1,11239000.0,115,39.1,10.0,171,1928,344,249201.7738359201
12,3,5,1,25.6,3800000.0,48,15.9,4.7,61,816,198,148437.5
13,10,12,1,40.8,5422320.0,116,17.3,8.8,69,1928,119,132900.0
42,1,5,1,31.1,5150000.0,78,15.5,10.0,65,360,310,165594.85530546622
34,8,9,1,37.0,3700000.0,80,16.0,6.0,156,612,344,100000.0
30,6,25,1,41.6,11560640.0,113,15.8,11.6,129,672,143,277900.0
14,5,9,1,37.7,4350000.0,76,18.2,6.0,73,770,344,115384.61538461538
22,21,32,1,22.3,7550000.0,124,15.0,10.0,102,123,202,338565.0224215246
36,17,19,1,45.6,11054000.0,116,25.9,10.0,171,1928,185,242412.2807017544
7,1,4,1,43.0,3600000.0,124,18.3,10.1,53,1502,344,83720.93023255814
36,4,12,1,41.0,8000000.0,108,20.0,10.0,163,1406,344,195121.9512195122
2,20,24,1,36.4,9231040.0,116,13.6,9.9,32,1928,344,253600.0
7,1,4,1,41.4,3600000.0,124,17.7,12.8,53,1502,344,86956.52173913043
0,8,9,1,34.8,5350000.0,73,28.0,5.8,10,1928,191,153735.63218390805
22,7,9,1,46.95,9424800.0,115,28.0,10.0,102,1928,344,200741.214057508
30,9,25,1,38.6,9667446.0,114,28.0,13.1,129,719,143,250451.9689119171
21,10,25,1,35.0,6677800.0,115,10.0,12.0,98,1928,106,190794.2857142857
51,5,8,1,25.6,3900000.0,108,12.0,7.0,264,1928,344,152343.75
2,10,12,1,48.37,7753705.0,115,19.5,19.6,32,1928,344,160299.8759561712
51,2,4,1,36.0,3990000.0,113,28.0,10.0,264,1928,344,110833.33333333331
30,10,12,1,32.35,6744022.0,116,9.7,10.4,129,1928,344,208470.5409582689
33,15,25,1,36.2,6757381.0,115,11.1,17.2,151,1928,149,186667.9834254144
33,16,24,1,43.5,7839918.0,115,16.2,17.0,151,1928,247,180228.0
0,11,22,1,33.61,6165418.0,115,12.3,11.6,10,1928,170,183439.98809878013
44,9,9,1,42.9,5062200.0,113,27.5,10.4,256,542,344,118000.0
40,13,13,1,33.5,6130265.0,114,28.0,11.2,200,1928,149,182992.9850746269
30,5,5,1,30.6,4500000.0,124,19.0,6.0,253,208,344,147058.82352941175
13,6,6,1,39.3,4500000.0,113,15.6,10.0,69,1472,344,114503.81679389314
33,5,6,1,32.9,7590000.0,113,17.2,10.2,151,1760,149,230699.08814589668
54,14,17,1,46.53,6979500.0,115,28.0,10.0,283,1928,337,150000.0
9,6,17,1,41.0,9450000.0,114,27.4,4.1,56,1928,344,230487.8048780488
13,6,16,1,40.5,5350000.0,104,28.0,12.0,69,1928,344,132098.76543209876
36,1,9,1,48.5,12933977.0,117,14.6,10.0,171,1928,344,266679.9381443299
30,2,5,1,38.2,5200000.0,104,16.0,12.0,308,303,344,136125.65445026176
36,18,24,1,44.4,7800000.0,98,28.0,10.5,171,427,263,175675.67567567568
2,6,14,1,43.0,8900000.0,116,12.5,15.7,32,1928,344,206976.7441860465
22,8,8,1,27.0,6290000.0,111,28.0,9.0,302,673,344,232962.9629629629
8,1,17,1,40.5,7800000.0,94,22.9,11.0,55,1401,72,192592.59259259253
33,11,25,1,39.57,10375214.0,112,19.2,11.3,151,1388,149,262198.9891331817
22,9,17,1,47.9,7790000.0,97,19.7,12.6,102,1637,202,162630.4801670146
21,12,17,1,39.8,8300000.0,97,20.0,10.0,98,420,106,208542.7135678392
33,3,9,1,33.5,9818850.0,113,16.2,8.0,49,628,344,293100.0
2,16,17,1,40.9,7100000.0,106,23.9,12.0,32,1928,344,173594.13202933985
42,2,3,1,38.4,4600000.0,113,17.0,10.0,204,115,87,119791.66666666669
36,1,4,1,48.8,21828240.0,113,33.5,3.2,171,1928,344,447300.0
33,19,19,1,41.6,7400000.0,102,17.7,10.0,151,137,149,177884.61538461538
36,6,16,1,50.2,13500000.0,106,32.4,12.8,163,52,344,268924.3027888446
33,8,25,1,34.1,7074386.0,115,13.9,10.5,151,1928,149,207460.0
43,17,25,1,45.5,9800000.0,121,17.6,11.4,206,1903,243,215384.6153846153
0,13,17,1,31.7,6561900.0,114,10.2,9.8,298,1915,176,207000.0
22,16,30,1,27.6,8499000.0,109,28.0,12.0,102,123,202,307934.7826086956
2,13,20,1,36.8,7344322.0,113,28.0,10.0,317,301,344,199573.96739130435
15,2,3,1,42.3,5200000.0,106,17.0,11.0,185,568,344,122931.44208037826
33,15,25,1,32.3,8308593.0,115,9.4,16.0,151,1928,149,257231.98142414863
30,5,5,1,37.0,5000000.0,106,18.0,12.0,308,303,344,135135.13513513515
33,9,25,1,32.6,6937149.0,115,9.4,14.7,151,1928,149,212795.981595092
51,4,17,1,37.6,4900000.0,101,19.0,7.3,264,1928,344,130319.1489361702
33,7,25,1,36.2,8039585.0,115,10.6,17.2,151,1928,149,222087.9834254144
8,5,9,1,32.4,6900000.0,60,17.9,6.0,55,67,72,212962.9629629629
14,4,12,1,35.5,4616300.0,116,10.4,17.2,73,1928,149,130036.61971830986
22,7,9,1,47.3,8200000.0,93,29.8,8.2,157,405,344,173361.52219873152
33,4,7,1,37.0,6850000.0,107,17.0,9.0,151,1760,149,185135.13513513515
2,20,25,1,33.9,6084778.0,115,10.1,16.9,32,1928,344,179491.97640117994
22,2,18,1,37.8,7400000.0,95,17.5,8.3,102,178,193,195767.1957671957
22,2,6,1,37.8,5450000.0,124,17.3,11.0,386,627,344,144179.89417989418
2,14,17,1,34.46,6940076.0,114,15.1,11.1,305,50,344,201395.12478235635
30,11,25,1,35.1,10300000.0,112,14.1,12.2,129,672,143,293447.29344729346
30,3,3,1,32.1,6000000.0,41,17.0,7.3,129,360,143,186915.8878504673
21,11,15,1,36.1,7560639.0,115,11.1,17.2,98,1928,78,209435.98337950133
36,5,6,1,55.7,11000000.0,106,31.8,8.5,391,1855,344,197486.53500897664
30,25,25,1,38.1,11104092.0,113,28.0,11.7,129,719,170,291445.9842519685
2,3,17,1,47.7,10400000.0,106,17.3,15.4,32,1736,73,218029.3501048218
0,15,22,1,36.39,6390771.0,115,11.8,10.0,10,1928,170,175618.87881286067
30,3,8,1,40.0,7500000.0,110,15.0,20.0,100,1917,344,187500.0
2,5,25,1,34.1,7501182.0,116,28.0,10.0,32,1928,344,219976.01173020527
12,4,20,1,44.5,6500000.0,111,15.0,10.0,61,92,86,146067.4157303371
22,15,44,1,37.0,9300000.0,104,14.0,10.0,102,47,208,251351.35135135136
30,5,17,1,33.0,6000000.0,110,14.0,14.0,369,414,344,181818.18181818185
14,2,4,1,49.5,6900000.0,101,22.8,14.9,73,1928,344,139393.9393939394
2,4,5,1,30.0,5250000.0,62,18.0,6.0,32,1897,73,175000.0
47,2,4,1,32.0,3600000.0,55,18.0,6.0,237,1669,344,112500.0
22,13,24,1,29.0,5999999.0,124,19.0,5.0,102,1738,193,206896.5172413793
9,6,16,1,50.0,9000000.0,114,20.7,9.6,395,513,344,180000.0
0,10,17,1,36.4,5800000.0,124,28.0,9.0,10,758,127,159340.65934065936
9,10,17,1,37.5,6300000.0,112,20.0,9.6,383,759,344,168000.0
14,5,16,1,39.5,5900000.0,103,19.0,10.0,73,1639,102,149367.08860759492
7,3,5,1,33.4,3100000.0,78,18.1,7.6,388,1638,344,92814.37125748504
30,1,3,1,23.3,3300000.0,121,28.0,4.0,312,144,344,141630.90128755366
2,3,9,1,37.6,6275000.0,110,20.0,10.0,123,753,344,166888.29787234042
2,2,10,1,31.6,5000000.0,124,18.0,7.0,32,1928,344,158227.84810126582
45,7,9,2,73.9,9200000.0,93,35.6,14.0,348,1894,344,124492.55751014884
22,1,5,2,51.2,8000000.0,108,35.4,8.0,157,622,344,156250.0
51,9,17,2,42.4,10282000.0,117,24.1,8.3,264,1928,223,242500.0
22,8,8,2,50.0,6500000.0,124,26.3,9.4,316,303,344,130000.0
7,1,4,2,49.6,4550000.0,124,27.2,9.0,53,1502,344,91733.87096774194
36,2,4,2,49.1,9490637.0,113,15.6,17.2,306,200,344,193291.99592668025
33,2,10,2,39.8,7500000.0,90,28.4,6.3,151,1682,149,188442.2110552764
33,2,10,2,60.7,9800000.0,89,29.7,9.5,151,696,149,161449.7528830313
51,11,18,2,50.9,9392523.0,115,33.9,6.0,264,1928,344,184528.9390962672
51,2,5,2,42.6,8160000.0,124,27.0,6.0,264,852,317,191549.29577464788
19,3,17,2,46.5,8750000.0,109,17.0,18.0,95,68,149,188172.04301075268
36,3,4,2,45.0,9799000.0,115,39.0,10.0,171,1928,344,217755.5555555556
51,3,9,2,50.6,9500000.0,58,36.0,9.0,264,235,317,187747.03557312253
36,4,19,2,55.0,11570000.0,116,20.3,10.0,171,1928,185,210363.63636363635
0,8,20,2,71.3,11699000.0,104,45.8,23.2,10,721,127,164081.3464235624
30,7,25,2,62.8,14758000.0,115,34.9,12.1,129,1928,142,235000.0
3,2,5,2,54.3,7612860.0,115,30.3,9.1,35,1928,344,140200.0
0,10,24,2,69.8,10550000.0,112,28.0,11.9,10,660,252,151146.1318051576
0,20,24,2,59.5,9678000.0,112,28.0,12.3,10,660,252,162655.46218487396
22,5,17,2,53.0,9990000.0,106,28.0,10.0,102,551,153,188490.56603773584
15,2,4,2,65.2,13907160.0,113,28.0,14.9,389,323,344,213300.0
2,2,24,2,44.0,10102400.0,117,25.6,5.6,32,1928,344,229600.0
51,22,23,2,85.6,19900000.0,124,39.8,12.0,264,746,317,232476.6355140187
33,4,16,2,36.2,6878000.0,116,20.3,10.9,151,1625,149,190000.0
22,5,17,2,53.0,9990000.0,106,28.0,10.0,102,551,153,188490.56603773584
51,8,30,2,58.3,19900000.0,106,28.0,10.0,264,417,317,341337.90737564326
19,12,17,2,62.3,9800000.0,104,33.4,11.4,95,245,149,157303.37078651687
40,2,24,2,69.37,11376680.0,117,28.9,22.0,200,1928,149,164000.0
39,1,2,2,61.7,7000000.0,124,38.2,7.0,189,1472,262,113452.18800648296
47,3,4,2,58.37,7690000.0,112,28.0,10.0,237,1928,344,131745.7598081206
51,12,17,2,56.0,9300000.0,106,37.0,8.0,264,1914,279,166071.42857142858
19,4,4,2,57.7,12100000.0,107,19.2,19.0,95,1051,32,209705.3726169844
34,10,17,2,67.9,10650000.0,114,28.0,10.0,156,572,344,156848.3063328424
2,4,14,2,53.0,11450000.0,110,28.0,9.0,376,1854,344,216037.7358490566
34,2,7,2,75.15,11900000.0,115,28.0,10.0,156,190,344,158349.96673320024
0,23,24,2,69.8,10550000.0,112,2.0,12.8,10,660,252,151146.1318051576
0,4,17,2,56.37,7500000.0,108,40.0,11.0,10,439,77,133049.49441192125
46,6,9,2,42.7,3990000.0,70,29.7,5.6,231,1063,344,93442.62295081968
52,1,5,2,42.8,2999000.0,80,24.9,6.0,379,856,344,70070.09345794393
22,2,8,2,53.0,7690000.0,110,28.0,11.0,316,303,344,145094.3396226415
0,3,3,2,50.6,5950000.0,124,35.0,6.0,10,714,77,117588.93280632413
51,9,9,2,50.0,12500000.0,107,35.0,12.0,264,228,317,250000.0
42,1,4,2,44.8,3400000.0,56,28.0,10.0,204,1928,344,75892.85714285714
22,19,25,2,64.0,11100000.0,121,32.0,14.0,314,1758,344,173437.5
51,5,15,2,37.3,5800000.0,107,25.0,10.0,29,105,344,155495.97855227883
44,5,6,2,49.0,4500000.0,124,30.3,8.6,210,1928,344,91836.73469387754
35,7,17,2,47.0,7250000.0,111,28.9,3.0,169,855,344,154255.31914893616
7,1,12,2,54.5,7400000.0,113,33.2,10.2,53,1337,344,135779.81651376147
42,3,4,2,37.9,4775000.0,112,24.0,6.0,207,303,344,125989.44591029023
30,1,8,2,64.0,6650000.0,108,28.0,15.0,100,1917,344,103906.25
34,14,17,2,72.5,11450000.0,114,28.0,10.0,156,572,344,157931.0344827586
19,16,19,2,71.0,12780000.0,108,32.0,10.0,95,472,149,180000.0
22,5,8,2,61.0,7650000.0,113,43.0,13.3,102,78,9,125409.83606557376
54,18,20,2,81.1,12894900.0,113,42.2,20.1,283,1558,209,159000.0
36,11,17,2,51.0,10400000.0,124,31.0,10.0,385,692,344,203921.568627451
30,5,9,2,43.0,6500000.0,69,26.0,6.0,129,1217,143,151162.7906976744
51,7,14,2,56.07,15715290.0,115,28.0,10.0,264,1928,216,280279.8287854468
47,7,12,2,51.0,6499000.0,124,32.0,8.0,237,1268,344,127431.3725490196
2,5,6,2,57.7,10079580.0,114,28.0,10.0,32,1567,30,174689.4280762565
36,3,7,2,52.76,11570000.0,115,28.0,10.0,171,1928,344,219294.92039423808
36,3,4,2,45.0,9799000.0,115,39.0,10.0,171,1928,344,217755.5555555556
22,16,22,2,73.5,12300000.0,124,28.0,13.5,102,1750,208,167346.9387755102
47,3,4,2,58.37,7690000.0,112,28.0,10.0,237,1928,344,131745.7598081206
19,3,9,2,42.5,6250000.0,68,27.4,5.5,95,381,149,147058.82352941178
33,4,5,2,45.3,6800000.0,64,29.4,7.5,151,1388,149,150110.3752759382
19,16,19,2,69.9,16268564.0,114,33.2,12.2,95,341,149,232740.54363376249
15,1,3,2,60.0,8500000.0,124,33.0,15.0,185,568,344,141666.66666666666
36,14,25,2,49.8,10990000.0,108,23.0,14.7,171,355,49,220682.7309236948
34,1,1,2,60.0,6500000.0,124,41.0,8.0,78,290,344,108333.33333333331
14,4,5,2,49.0,5400000.0,124,29.5,6.6,193,444,344,110204.08163265306
34,8,17,2,88.9,13100000.0,114,28.0,10.0,156,572,344,147356.58042744655
51,2,8,2,62.9,8200000.0,124,34.0,10.0,264,110,332,130365.65977742447
43,4,5,2,45.4,7600000.0,57,28.0,6.0,206,1558,243,167400.88105726874
51,2,8,2,63.4,8270000.0,124,42.0,15.0,264,110,332,130441.6403785489
2,4,10,2,57.0,8600000.0,106,28.0,12.5,123,753,344,150877.19298245615
22,3,8,2,49.0,12500000.0,109,26.0,9.5,102,643,193,255102.0408163265
9,3,17,2,57.7,7000000.0,111,30.6,10.0,56,763,222,121317.15771230502
43,3,9,2,37.9,6950000.0,58,24.5,6.3,206,1215,243,183377.30870712403
36,2,9,2,58.1,17952900.0,115,31.1,11.5,171,1928,344,309000.0
51,10,17,2,76.0,10000000.0,111,38.0,19.0,264,1928,157,131578.94736842104
51,14,16,2,54.6,12749100.0,117,26.0,11.2,264,1928,223,233500.0
51,2,8,2,49.8,6320000.0,124,25.0,17.0,264,110,332,126907.63052208837
22,3,8,2,55.0,10400000.0,124,32.0,12.0,157,198,344,189090.9090909091
51,5,17,2,49.7,12126800.0,117,24.1,9.6,264,1928,223,244000.0
33,4,25,2,41.3,9840000.0,116,21.6,5.7,151,1928,149,238256.65859564167
47,2,5,2,47.0,5450000.0,124,25.0,10.0,237,1928,344,115957.44680851063
2,3,24,2,45.0,11187000.0,117,23.2,7.6,32,1928,344,248600.0
34,4,5,2,43.8,5850000.0,52,28.0,10.0,292,668,344,133561.64383561644
51,4,12,2,46.1,9321420.0,116,20.4,10.2,264,1928,318,202200.0
47,5,17,2,48.0,7290000.0,113,13.0,20.0,237,1229,81,151875.0
2,10,24,2,49.5,8900892.0,117,31.4,5.0,32,1928,344,179816.0
34,4,9,2,49.1,7700000.0,82,33.0,8.0,292,524,344,156822.81059063136
42,4,17,2,66.0,10000000.0,106,32.8,17.5,204,414,87,151515.15151515152
33,13,17,2,33.6,7500000.0,113,28.0,10.0,151,1778,149,223214.2857142857
34,2,7,2,79.27,12550000.0,115,28.0,10.0,156,190,344,158319.6669610193
29,2,18,2,55.0,5400000.0,111,27.0,19.0,128,1928,288,98181.81818181818
22,19,25,2,59.49,16343747.0,115,43.0,4.8,102,1928,202,274730.9968061859
47,2,5,2,46.0,4549000.0,124,25.0,6.0,237,1792,344,98891.30434782608
43,17,29,2,50.0,13450000.0,108,32.0,12.0,206,665,243,269000.0
22,3,6,2,74.2,24247150.0,117,25.8,27.7,309,303,344,326780.9973045822
30,17,18,2,57.0,9800000.0,109,30.0,13.2,129,96,170,171929.8245614035
47,4,4,2,54.92,9806447.0,113,28.0,10.0,237,1928,344,178558.75819373634
51,3,16,2,54.1,8550000.0,74,31.9,9.2,264,1356,317,158040.66543438076
47,3,4,2,57.98,9990000.0,113,28.0,10.0,237,1928,344,172300.79337702657
35,3,5,2,45.2,5350000.0,55,27.0,6.0,384,810,344,118362.83185840708
36,4,4,2,38.0,7200000.0,124,15.0,10.0,385,1855,344,189473.68421052632
12,8,20,2,57.4,8000000.0,111,28.0,10.0,61,92,86,139372.82229965157
33,7,18,2,55.9,9267664.0,115,28.0,12.1,151,1928,149,165790.05366726298
33,2,25,2,57.0,10800000.0,106,34.0,10.0,151,137,149,189473.68421052632
33,23,25,2,58.2,11500000.0,113,26.0,14.0,151,1312,149,197594.50171821305
15,4,4,2,67.0,18210600.0,113,28.0,14.1,389,323,344,271800.0
19,2,8,2,51.7,9938000.0,116,23.4,10.0,95,1928,337,192224.3713733076
22,18,25,2,63.48,17253991.0,115,44.9,4.8,102,1928,202,271802.00063011976
26,3,4,2,44.0,6900000.0,51,30.0,7.0,121,958,138,156818.18181818182
13,13,17,2,57.0,12390000.0,106,32.7,11.1,69,1928,275,217368.4210526316
7,2,5,2,68.28,11210000.0,117,30.0,20.1,53,1928,344,164176.9185705917
8,2,9,2,44.0,8000000.0,68,28.0,5.6,55,813,72,181818.18181818185
42,1,3,2,35.3,5300000.0,49,24.3,5.8,271,734,87,150141.6430594901
54,17,17,2,59.54,9805047.0,114,33.4,10.2,283,1928,61,164679.99664091368
47,9,17,2,65.0,7700000.0,113,38.5,9.0,237,1229,344,118461.53846153848
33,2,9,2,44.3,7250000.0,121,28.6,5.9,151,1416,149,163656.8848758465
40,11,12,2,47.89,7432528.0,116,29.7,5.4,200,1928,149,155200.0
2,21,22,2,52.7,15878510.0,115,25.5,10.8,287,1762,344,301300.0
33,7,25,2,56.73,14515954.0,115,30.0,12.2,151,1928,149,255877.9129208532
21,7,17,2,51.1,11390000.0,109,44.0,2.1,98,724,106,222896.28180039136
30,23,24,2,59.5,15916250.0,114,29.3,12.2,129,672,143,267500.0
22,8,10,2,56.1,10500000.0,94,34.6,12.0,314,684,344,187165.77540106952
30,4,9,2,44.3,6590000.0,68,27.9,6.0,129,1710,203,148758.4650112867
22,2,9,2,76.52,13103200.0,115,28.0,10.0,102,1928,344,171238.8917929953
30,2,5,2,41.2,7600000.0,53,26.0,5.5,129,25,143,184466.0194174757
13,1,12,2,60.4,7308400.0,116,33.5,11.0,69,1928,119,121000.0
26,7,17,2,61.1,9450000.0,102,31.0,10.0,121,352,138,154664.48445171848
47,3,5,2,44.3,5350000.0,124,32.0,6.0,237,1352,344,120767.49435665915
46,1,2,2,45.0,3650000.0,55,30.0,6.0,48,844,344,81111.11111111111
2,3,17,2,36.31,6753320.0,114,28.0,10.0,32,1928,344,185990.63618837783
42,2,5,2,44.5,4990000.0,124,31.0,6.0,65,392,76,112134.83146067416
14,17,17,2,63.1,9100000.0,104,34.5,14.5,73,1659,58,144215.53090332804
34,4,9,2,54.9,6700000.0,75,30.0,9.0,156,841,344,122040.072859745
35,4,17,2,63.0,5800000.0,113,32.0,11.0,169,840,344,92063.49206349206
13,8,10,2,61.2,8950000.0,124,38.0,18.0,69,1928,344,146241.83006535948
27,6,16,2,56.0,6000000.0,124,32.0,12.0,218,113,344,107142.85714285714
7,1,2,2,55.0,6000000.0,111,28.0,14.0,223,576,344,109090.90909090907
22,21,25,2,59.8,13000000.0,103,28.0,15.9,102,1737,208,217391.3043478261
2,10,13,2,60.88,13250000.0,115,21.6,21.0,32,1928,344,217641.2614980289
40,1,5,2,46.2,5999999.0,62,32.4,6.0,336,1574,344,129870.1082251082
22,16,28,2,56.2,13500000.0,114,26.0,12.0,102,1928,163,240213.52313167253
